timestamp,value
1701885600,0.0047191978975588
1701885601,0.0047191978975588
1701885602,0.0047191978975588
1701885603,0.0047191978975588
1701885604,0.0047191978975588
1701885605,0.0047191978975588
1701885606,0.0047191978975588
1701885607,0.0047191978975588
1701885608,0.0047191978975588
1701885609,0.0047191978975588
1701885610,0.0047191978975588
1701885611,0.0047191978975588
1701885612,0.0046205676172246
1701885613,0.0046205676172246
1701885614,0.0046205676172246
1701885615,0.0046205676172246
1701885616,0.0046205676172246
1701885617,0.0046205676172246
1701885618,0.0046205676172246
1701885619,0.0046205676172246
1701885620,0.0046205676172246
1701885621,0.0046205676172246
1701885622,0.0046205676172246
1701885623,0.0046205676172246
1701885624,0.0046205676172246
1701885625,0.0046205676172246
1701885626,0.0046205676172246
1701885627,0.0046205676172246
1701885628,0.0044577304191631
1701885629,0.0044577304191631
1701885630,0.0044577304191631
1701885631,0.0044577304191631
1701885632,0.0044577304191631
1701885633,0.0044577304191631
1701885634,0.0044577304191631
1701885635,0.0044577304191631
1701885636,0.0044577304191631
1701885637,0.0044577304191631
1701885638,0.0035905427606756
1701885639,0.0036635008823524
1701885640,0.0043774873006128
1701885641,0.0044535191511719
1701885642,0.0044535191511719
1701885643,0.0044535191511719
1701885644,0.0044535191511719
1701885645,0.0044535191511719
1701885646,0.0044535191511719
1701885647,0.0044535191511719
1701885648,0.0044535191511719
1701885649,0.0044535191511719
1701885650,0.0044535191511719
1701885651,0.0044372186554574
1701885652,0.0044372186554574
1701885653,0.0044372186554574
1701885654,0.0044372186554574
1701885655,0.0044372186554574
1701885656,0.0044372186554574
1701885657,0.003866161200925
1701885658,0.0044826789838351
1701885659,0.0044826789838351
1701885660,0.0044826789838351
1701885661,0.0044826789838351
1701885662,0.0044826789838351
1701885663,0.0044826789838351
1701885664,0.0044826789838351
1701885665,0.0044826789838351
1701885666,0.0045070396200805
1701885667,0.0045070396200805
1701885668,0.0045070396200805
1701885669,0.0045070396200805
1701885670,0.0045070396200805
1701885671,0.0045070396200805
1701885672,0.0038483101325583
1701885673,0.0039239426812673
1701885674,0.0045379529225359
1701885675,0.0045379529225359
1701885676,0.0045379529225359
1701885677,0.0045379529225359
1701885678,0.0045379529225359
1701885679,0.0045379529225359
1701885680,0.0038974712892191
1701885681,0.0038218387405102
1701885682,0.0037462061918013
1701885683,0.0045793355937218
1701885684,0.0045793355937218
1701885685,0.0045793355937218
1701885686,0.0045793355937218
1701885687,0.0045793355937218
1701885688,0.0045632680172648
1701885689,0.0045632680172648
1701885690,0.0045632680172648
1701885691,0.0045632680172648
1701885692,0.0045632680172648
1701885693,0.0045632680172648
1701885694,0.0045632680172648
1701885695,0.0045632680172648
1701885696,0.0045632680172648
1701885697,0.0045632680172648
1701885698,0.0045632680172648
1701885699,0.0038706906896889
1701885700,0.0037946362227345
1701885701,0.0038468142495649
1701885702,0.0045717076443421
1701885703,0.0045717076443421
1701885704,0.0045717076443421
1701885705,0.0045717076443421
1701885706,0.0045717076443421
1701885707,0.0045717076443421
1701885708,0.0045717076443421
1701885709,0.0045717076443421
1701885710,0.0045717076443421
1701885711,0.0045714088206624
1701885712,0.0045714088206624
1701885713,0.0046139945366519
1701885714,0.0046139945366519
1701885715,0.0046139945366519
1701885716,0.0046139945366519
1701885717,0.0046139945366519
1701885718,0.0046139945366519
1701885719,0.0046139945366519
1701885720,0.0046139945366519
1701885721,0.0046139945366519
1701885722,0.0046139945366519
1701885723,0.0046139945366519
1701885724,0.0046139945366519
1701885725,0.0045720980778186
1701885726,0.0037764754495043
1701885727,0.0038519933790786
1701885728,0.0045310757744531
1701885729,0.0045310757744531
1701885730,0.0045310757744531
1701885731,0.0045310757744531
1701885732,0.0045310757744531
1701885733,0.0045310757744531
1701885734,0.0045310757744531
1701885735,0.0045310757744531
1701885736,0.0045310757744531
1701885737,0.0045310757744531
1701885738,0.0045310757744531
1701885739,0.0045310757744531
1701885740,0.0038512381997828
1701885741,0.0046281820697223
1701885742,0.0046281820697223
1701885743,0.0037707566035569
1701885744,0.0038490619873436
1701885745,0.0039273673711303
1701885746,0.004005672754917
1701885747,0.0046983230272023
1701885748,0.0046983230272023
1701885749,0.0046983230272023
1701885750,0.0046983230272023
1701885751,0.0047052874307304
1701885752,0.0047052874307304
1701885753,0.0047052874307304
1701885754,0.0047052874307304
1701885755,0.0047052874307304
1701885756,0.0047052874307304
1701885757,0.0047052874307304
1701885758,0.0047052874307304
1701885759,0.0047052874307304
1701885760,0.0047052874307304
1701885761,0.0047052874307304
1701885762,0.0046922105595569
1701885763,0.0046922105595569
1701885764,0.0046922105595569
1701885765,0.0047667213589552
1701885766,0.0047667213589552
1701885767,0.0047667213589552
1701885768,0.0047667213589552
1701885769,0.0047667213589552
1701885770,0.0047667213589552
1701885771,0.0047667213589552
1701885772,0.0047667213589552
1701885773,0.004870256524234
1701885774,0.004870256524234
1701885775,0.004870256524234
1701885776,0.004870256524234
1701885777,0.004870256524234
1701885778,0.004870256524234
1701885779,0.004870256524234
1701885780,0.0041701977343464
1701885781,0.0040890267922758
1701885782,0.0040078558502053
1701885783,0.0039266849081347
1701885784,0.0038455139660641
1701885785,0.0048870010849704
1701885786,0.0048870010849704
1701885787,0.0048870010849704
1701885788,0.0048870010849704
1701885789,0.0048870010849704
1701885790,0.0048870010849704
1701885791,0.0048870010849704
1701885792,0.0048870010849704
1701885793,0.0048870010849704
1701885794,0.0048870010849704
1701885795,0.0048870010849704
1701885796,0.0048870010849704
1701885797,0.0048870010849704
1701885798,0.0048870010849704
1701885799,0.0048870010849704
1701885800,0.004172752301399
1701885801,0.0049342938091312
1701885802,0.0049342938091312
1701885803,0.0040547970567686
1701885804,0.0046247541953843
1701885805,0.0046247541953843
1701885806,0.0046247541953843
1701885807,0.0046247541953843
1701885808,0.0046247541953843
1701885809,0.0046247541953843
1701885810,0.0046247541953843
1701885811,0.0045006090133931
1701885812,0.0045006090133931
1701885813,0.0045006090133931
1701885814,0.0045006090133931
1701885815,0.0045006090133931
1701885816,0.0045006090133931
1701885817,0.0045006090133931
1701885818,0.0046381535686613
1701885819,0.0046381535686613
1701885820,0.0046381535686613
1701885821,0.0046381535686613
1701885822,0.0046381535686613
1701885823,0.0046381535686613
1701885824,0.0046381535686613
1701885825,0.0036954331506165
1701885826,0.0044839100499399
1701885827,0.0044839100499399
1701885828,0.0044839100499399
1701885829,0.0044839100499399
1701885830,0.0044839100499399
1701885831,0.0044839100499399
1701885832,0.0044839100499399
1701885833,0.0044839100499399
1701885834,0.0044839100499399
1701885835,0.0044839100499399
1701885836,0.0044839100499399
1701885837,0.0036851948893358
1701885838,0.0047972419697033
1701885839,0.0047972419697033
1701885840,0.0047972419697033
1701885841,0.0047972419697033
1701885842,0.0047972419697033
1701885843,0.0047972419697033
1701885844,0.0047972419697033
1701885845,0.005190542379734
1701885846,0.005190542379734
1701885847,0.005190542379734
1701885848,0.005190542379734
1701885849,0.005190542379734
1701885850,0.005190542379734
1701885851,0.005190542379734
1701885852,0.005190542379734
1701885853,0.005190542379734
1701885854,0.005190542379734
1701885855,0.0050213700234214
1701885856,0.0050213700234214
1701885857,0.0050213700234214
1701885858,0.0050213700234214
1701885859,0.0050213700234214
1701885860,0.0050213700234214
1701885861,0.0050213700234214
1701885862,0.0050213700234214
1701885863,0.0050213700234214
1701885864,0.0050296448087644
1701885865,0.0050296448087644
1701885866,0.0050296448087644
1701885867,0.0049851385700325
1701885868,0.0049851385700325
1701885869,0.0049851385700325
1701885870,0.0049851385700325
1701885871,0.0049851385700325
1701885872,0.0049851385700325
1701885873,0.0049851385700325
1701885874,0.0049851385700325
1701885875,0.0049851385700325
1701885876,0.0049851385700325
1701885877,0.0049851385700325
1701885878,0.0037566763525096
1701885879,0.00383580133953
1701885880,0.0039149263265504
1701885881,0.0039940513135709
1701885882,0.0046842272294533
1701885883,0.0046842272294533
1701885884,0.0046842272294533
1701885885,0.0046842272294533
1701885886,0.0046842272294533
1701885887,0.0046842272294533
1701885888,0.0046842272294533
1701885889,0.0046842272294533
1701885890,0.0046842272294533
1701885891,0.0046842272294533
1701885892,0.0046737826816974
1701885893,0.0046737826816974
1701885894,0.0046737826816974
1701885895,0.0046737826816974
1701885896,0.0046737826816974
1701885897,0.0046737826816974
1701885898,0.0038797263262618
1701885899,0.0039576382138759
1701885900,0.00403555010149
1701885901,0.004674713256847
1701885902,0.004674713256847
1701885903,0.004674713256847
1701885904,0.004674713256847
1701885905,0.004674713256847
1701885906,0.00406624738521
1701885907,0.0039883354975959
1701885908,0.0039104236099817
1701885909,0.0038325117223676
1701885910,0.0037545998347535
1701885911,0.0052331726477427
1701885912,0.0052331726477427
1701885913,0.0052331726477427
1701885914,0.0052331726477427
1701885915,0.0053392963081362
1701885916,0.0053392963081362
1701885917,0.0053392963081362
1701885918,0.0053392963081362
1701885919,0.0053392963081362
