timestamp,value
1701885600,0.001523554
1701885601,0.00103202
1701885602,0.001097072
1701885603,0.000943897
1701885604,0.000963103
1701885605,0.000902793
1701885606,0.001029169
1701885607,0.000990103
1701885608,0.001046947
1701885609,0.000932644
1701885610,0.000937762
1701885611,0.001386898
1701885612,0.000881817
1701885613,0.000986477
1701885614,0.000941477
1701885615,0.000923846
1701885616,0.000889728
1701885617,0.001013761
1701885618,0.000994714
1701885619,0.000942767
1701885620,0.001113131
1701885621,0.000895156
1701885622,0.000971819
1701885623,0.001095604
1701885624,0.001103279
1701885625,0.000966157
1701885626,0.001104939
1701885627,0.000978362
1701885628,0.001065552
1701885629,0.000936027
1701885630,0.000967295
1701885631,0.00093294
1701885632,0.000906155
1701885633,0.001267511
1701885634,0.000924963
1701885635,0.001063363
1701885636,0.001068773
1701885637,0.000973596
1701885638,0.000923174
1701885639,0.000999628
1701885640,0.000853808
1701885641,0.000881407
1701885642,0.000961448
1701885643,0.001034566
1701885644,0.000926176
1701885645,0.001120774
1701885646,0.000943768
1701885647,0.007394193
1701885648,0.001529628
1701885649,0.002890759
1701885650,0.000898601
1701885651,0.001062977
1701885652,0.000989428
1701885653,0.001037976
1701885654,0.000921259
1701885655,0.000877621
1701885656,0.000978131
1701885657,0.001008326
1701885658,0.001075291
1701885659,0.000996202
1701885660,0.001098941
1701885661,0.000905897
1701885662,0.00111429
1701885663,0.000901469
1701885664,0.000958588
1701885665,0.000985149
1701885666,0.001072251
1701885667,0.00103182
1701885668,0.001020027
1701885669,0.000998264
1701885670,0.001019216
1701885671,0.000922443
1701885672,0.001137394
1701885673,0.001025358
1701885674,0.00095945
1701885675,0.00091221
1701885676,0.000947891
1701885677,0.0010176
1701885678,0.000975866
1701885679,0.000985683
1701885680,0.001030087
1701885681,0.000988333
1701885682,0.001005839
1701885683,0.000942021
1701885684,0.000902919
1701885685,0.001814553
1701885686,0.000932464
1701885687,0.00097375
1701885688,0.00099431
1701885689,0.000812112
1701885690,0.001224331
1701885691,0.001204083
1701885692,0.001089854
1701885693,0.000955359
1701885694,0.001003688
1701885695,0.001214654
1701885696,0.000975099
1701885697,0.001456574
1701885698,0.000951706
1701885699,0.000967836
1701885700,0.001008923
1701885701,0.001272342
1701885702,0.000924053
1701885703,0.000935661
1701885704,0.000880617
1701885705,0.001007535
1701885706,0.001045566
1701885707,0.000921226
1701885708,0.000913843
1701885709,0.000857041
1701885710,0.001082214
1701885711,0.000972054
1701885712,0.00101268
1701885713,0.0009611
1701885714,0.001000012
1701885715,0.001055902
1701885716,0.001027502
1701885717,0.000968769
1701885718,0.000880981
1701885719,0.000934338
1701885720,0.001065426
1701885721,0.000991056
1701885722,0.000955588
1701885723,0.001039538
1701885724,0.001243799
1701885725,0.000968371
1701885726,0.000919984
1701885727,0.001320993
1701885728,0.001171687
1701885729,0.000982912
1701885730,0.001358098
1701885731,0.001007053
1701885732,0.001008223
1701885733,0.001056708
1701885734,0.000966351
1701885735,0.001536877
1701885736,0.001572229
1701885737,0.000975517
1701885738,0.000863848
1701885739,0.000927635
1701885740,0.000915425
1701885741,0.001006977
1701885742,0.000876663
1701885743,0.000880935
1701885744,0.001020775
1701885745,0.001070395
1701885746,0.000906969
1701885747,0.000907041
1701885748,0.001010621
1701885749,0.001076518
1701885750,0.000939662
1701885751,0.000896881
1701885752,0.000953232
1701885753,0.00108289
1701885754,0.000992225
1701885755,0.00109575
1701885756,0.001069627
1701885757,0.002127718
1701885758,0.000973717
1701885759,0.000918476
1701885760,0.001502969
1701885761,0.000959168
1701885762,0.000934664
1701885763,0.001008616
1701885764,0.000985713
1701885765,0.000932676
1701885766,0.000870112
1701885767,0.000961545
1701885768,0.001002059
1701885769,0.000834815
1701885770,0.001326643
1701885771,0.000966355
1701885772,0.000901055
1701885773,0.000906477
1701885774,0.001035392
1701885775,0.001101887
1701885776,0.001082308
1701885777,0.00106229
1701885778,0.00094621
1701885779,0.001056759
1701885780,0.001006576
1701885781,0.001031475
1701885782,0.00113327
1701885783,0.000989909
1701885784,0.000948299
1701885785,0.001028603
1701885786,0.001017516
1701885787,0.001074762
1701885788,0.001006812
1701885789,0.001097241
1701885790,0.000844023
1701885791,0.001056091
1701885792,0.000949943
1701885793,0.000945359
1701885794,0.00139936
1701885795,0.000892583
1701885796,0.003324199
1701885797,0.000960795
1701885798,0.000997257
1701885799,0.000936641
1701885800,0.00108756
1701885801,0.00097028
1701885802,0.001065733
1701885803,0.001260198
1701885804,0.001014902
1701885805,0.000933647
1701885806,0.000887501
1701885807,0.001032178
1701885808,0.000938353
1701885809,0.001248656
1701885810,0.001258731
1701885811,0.001014234
1701885812,0.001126657
1701885813,0.001120577
1701885814,0.000989999
1701885815,0.000949926
1701885816,0.000895056
1701885817,0.001191129
1701885818,0.000776963
1701885819,0.00093272
1701885820,0.000957627
1701885821,0.000905139
1701885822,0.001003108
1701885823,0.001831981
1701885824,0.001457397
1701885825,0.000994254
1701885826,0.001056722
1701885827,0.000967289
1701885828,0.001048693
1701885829,0.000978604
1701885830,0.001195782
1701885831,0.001664821
1701885832,0.001060062
1701885833,0.00096576
1701885834,0.001005448
1701885835,0.001035436
1701885836,0.000894392
1701885837,0.001098475
1701885838,0.000958771
1701885839,0.000998648
1701885840,0.000984168
1701885841,0.001050453
1701885842,0.001454486
1701885843,0.001091151
1701885844,0.001006459
1701885845,0.000957839
1701885846,0.000962624
1701885847,0.001377546
1701885848,0.002041512
1701885849,0.00098942
1701885850,0.001110335
1701885851,0.003016694
1701885852,0.000952835
1701885853,0.001146319
1701885854,0.001031864
1701885855,0.001126073
1701885856,0.001017378
1701885857,0.000860741
1701885858,0.001014855
1701885859,0.000991264
1701885860,0.001063161
1701885861,0.001125266
1701885862,0.001668175
1701885863,0.001311385
1701885864,0.001153023
1701885865,0.001105533
1701885866,0.001071581
1701885867,0.001031206
1701885868,0.000978035
1701885869,0.00095288
1701885870,0.000949142
1701885871,0.001139781
1701885872,0.001142505
1701885873,0.000987699
1701885874,0.000987546
1701885875,0.000903299
1701885876,0.000931834
1701885877,0.001321631
1701885878,0.001016466
1701885879,0.001009644
1701885880,0.001201498
1701885881,0.001041449
1701885882,0.001127182
1701885883,0.000977068
1701885884,0.000970924
1701885885,0.000990508
1701885886,0.000978904
1701885887,0.000852333
1701885888,0.001230664
1701885889,0.000940163
1701885890,0.000897603
1701885891,0.001133666
1701885892,0.000875143
1701885893,0.000959065
1701885894,0.000969451
1701885895,0.001227205
1701885896,0.001012256
1701885897,0.001012114
1701885898,0.000959933
1701885899,0.001024078
1701885900,0.000952587
1701885901,0.001652941
1701885902,0.001096318
1701885903,0.001006496
1701885904,0.001072196
1701885905,0.00103027
1701885906,0.000877108
1701885907,0.000931563
1701885908,0.000912919
1701885909,0.000925205
1701885910,0.001422481
1701885911,0.004880124
1701885912,0.001696708
1701885913,0.000994501
1701885914,0.001136095
1701885915,0.001057655
1701885916,0.002024639
1701885917,0.001321562
1701885918,0.000963515
1701885919,0.001025591
1701885920,0.000969592
1701885921,0.00103521
1701885922,0.000896957
1701885923,0.000905342
1701885924,0.000952685
1701885925,0.001390659
1701885926,0.001011611
1701885927,0.002154739
1701885928,0.001125516
1701885929,0.003500455
1701885930,0.001153389
1701885931,0.002833589
1701885932,0.000956063
1701885933,0.000911205
1701885934,0.001133787
1701885935,0.002339053
1701885936,0.000929751
1701885937,0.000969655
1701885938,0.000838702
1701885939,0.000883315
1701885940,0.001157209
1701885941,0.001144873
1701885942,0.000929644
1701885943,0.001032842
1701885944,0.000965897
1701885945,0.000974314
1701885946,0.000966089
1701885947,0.000884334
1701885948,0.000836791
1701885949,0.000989303
1701885950,0.000973356
1701885951,0.00096133
1701885952,0.001128789
1701885953,0.000925784
1701885954,0.00107366
1701885955,0.001059634
1701885956,0.001070739
1701885957,0.001157578
1701885958,0.000945801
1701885959,0.000989882
1701885960,0.000950684
1701885961,0.000941182
1701885962,0.000863985
1701885963,0.001627645
1701885964,0.001220246
1701885965,0.001652652
1701885966,0.001096471
1701885967,0.001138193
1701885968,0.00109902
1701885969,0.000876804
1701885970,0.001251329
1701885971,0.001040143
1701885972,0.001001537
1701885973,0.001048404
1701885974,0.001051837
1701885975,0.00089178
1701885976,0.000939132
1701885977,0.001140559
1701885978,0.001226462
1701885979,0.000949989
1701885980,0.000936049
1701885981,0.000888789
1701885982,0.003453808
1701885983,0.001101064
1701885984,0.000894354
1701885985,0.000941949
1701885986,0.000984725
1701885987,0.000838526
1701885988,0.001045391
1701885989,0.000992054
1701885990,0.001290323
1701885991,0.000886014
1701885992,0.002040916
1701885993,0.002861889
1701885994,0.000966511
1701885995,0.000898564
1701885996,0.000977386
1701885997,0.000982927
1701885998,0.000864947
1701885999,0.000938129
1701886000,0.000967332
1701886001,0.001058291
1701886002,0.001077127
1701886003,0.000954823
1701886004,0.000818607
1701886005,0.00094474
1701886006,0.001010002
1701886007,0.001184473
1701886008,0.000971181
1701886009,0.001045795
1701886010,0.000906611
1701886011,0.001044064
1701886012,0.003333172
1701886013,0.000934983
1701886014,0.003073016
1701886015,0.000858007
1701886016,0.001003212
1701886017,0.000982582
1701886018,0.003279108
1701886019,0.001122471
1701886020,0.002104685
1701886021,0.000946513
1701886022,0.003439539
1701886023,0.001192656
1701886024,0.000976941
1701886025,0.000878541
1701886026,0.000890596
1701886027,0.000919093
1701886028,0.000930656
1701886029,0.000980179
1701886030,0.00106693
1701886031,0.000825953
1701886032,0.000963597
1701886033,0.00149929
1701886034,0.001474339
1701886035,0.001255821
1701886036,0.001300154
1701886037,0.001507615
1701886038,0.00102492
1701886039,0.001079917
1701886040,0.000926973
1701886041,0.000996284
1701886042,0.00094599
1701886043,0.001075591
1701886044,0.00085183
1701886045,0.001018445
1701886046,0.001086877
1701886047,0.001059992
1701886048,0.000918445
1701886049,0.000917435
1701886050,0.000990148
1701886051,0.001017102
1701886052,0.00305402
1701886053,0.000923109
1701886054,0.002935394
1701886055,0.001052179
1701886056,0.001017064
1701886057,0.001006114
1701886058,0.000992231
1701886059,0.002202352
1701886060,0.001097586
1701886061,0.001173134
1701886062,0.00097459
1701886063,0.000943252
1701886064,0.001082031
1701886065,0.000983061
1701886066,0.001023419
1701886067,0.000939325
1701886068,0.000971598
1701886069,0.00094947
1701886070,0.001114335
1701886071,0.000876332
1701886072,0.000964709
1701886073,0.00094496
1701886074,0.001206898
1701886075,0.000921014
1701886076,0.000977803
1701886077,0.001073971
1701886078,0.001068425
1701886079,0.002678068
1701886080,0.000969228
1701886081,0.000868054
1701886082,0.000987061
1701886083,0.000972794
1701886084,0.001071005
1701886085,0.001004024
1701886086,0.000870265
1701886087,0.001239143
1701886088,0.001033018
1701886089,0.000910343
1701886090,0.000918902
1701886091,0.000849884
1701886092,0.000972285
1701886093,0.000906199
1701886094,0.000962907
1701886095,0.000940449
1701886096,0.000932002
1701886097,0.000920194
1701886098,0.000970464
1701886099,0.000862936
1701886100,0.001252268
1701886101,0.000832478
1701886102,0.000931354
1701886103,0.001261868
1701886104,0.000951606
1701886105,0.000931812
1701886106,0.000900764
1701886107,0.001098943
1701886108,0.000993264
1701886109,0.00104763
1701886110,0.001110552
1701886111,0.000943454
1701886112,0.001027569
1701886113,0.00100026
1701886114,0.000950166
1701886115,0.000988525
1701886116,0.001036727
1701886117,0.00093415
1701886118,0.001003556
1701886119,0.003351431
1701886120,0.000990121
1701886121,0.00100755
1701886122,0.001042869
1701886123,0.000989291
1701886124,0.001018343
1701886125,0.001029283
1701886126,0.000952341
1701886127,0.000935317
1701886128,0.001023407
1701886129,0.000917606
1701886130,0.001038737
1701886131,0.000967617
1701886132,0.000904812
1701886133,0.001092912
1701886134,0.001001914
1701886135,0.000848175
1701886136,0.001064178
1701886137,0.001015712
1701886138,0.000964279
1701886139,0.000932112
1701886140,0.000942223
1701886141,0.001090526
1701886142,0.002267031
1701886143,0.000949622
1701886144,0.003504661
1701886145,0.001156222
1701886146,0.000939785
1701886147,0.001032263
1701886148,0.000982452
1701886149,0.000999083
