timestamp,value
1701885600,33112064
1701885601,33112064
1701885602,33112064
1701885603,33112064
1701885604,33112064
1701885605,33112064
1701885606,33112064
1701885607,33112064
1701885608,33112064
1701885609,33112064
1701885610,33112064
1701885611,33112064
1701885612,33112064
1701885613,33112064
1701885614,33112064
1701885615,33112064
1701885616,33112064
1701885617,33112064
1701885618,33112064
1701885619,33112064
1701885620,33112064
1701885621,33112064
1701885622,33112064
1701885623,33112064
1701885624,33112064
1701885625,33112064
1701885626,33112064
1701885627,33112064
1701885628,33112064
1701885629,33112064
1701885630,33112064
1701885631,33112064
1701885632,33112064
1701885633,33112064
1701885634,33112064
1701885635,33112064
1701885636,33112064
1701885637,33112064
1701885638,33112064
1701885639,33112064
1701885640,33112064
1701885641,33112064
1701885642,33112064
1701885643,33112064
1701885644,33112064
1701885645,33112064
1701885646,33112064
1701885647,33112064
1701885648,33112064
1701885649,33112064
1701885650,33112064
1701885651,33112064
1701885652,33112064
1701885653,33112064
1701885654,33112064
1701885655,33112064
1701885656,33112064
1701885657,33112064
1701885658,33112064
1701885659,33112064
1701885660,33112064
1701885661,33112064
1701885662,33112064
1701885663,33112064
1701885664,33112064
1701885665,33112064
1701885666,33112064
1701885667,33112064
1701885668,33112064
1701885669,33112064
1701885670,33112064
1701885671,33112064
1701885672,33112064
1701885673,33112064
1701885674,33112064
1701885675,33112064
1701885676,33112064
1701885677,33112064
1701885678,33112064
1701885679,33112064
1701885680,33112064
1701885681,33112064
1701885682,33112064
1701885683,33112064
1701885684,33112064
1701885685,33112064
1701885686,33112064
1701885687,33112064
1701885688,33112064
1701885689,33112064
1701885690,33116160
1701885691,33116160
1701885692,33116160
1701885693,33116160
1701885694,33116160
1701885695,33116160
1701885696,33116160
1701885697,33116160
1701885698,33116160
1701885699,33116160
1701885700,33116160
1701885701,33116160
1701885702,33116160
1701885703,33116160
1701885704,33116160
1701885705,33112064
1701885706,33112064
1701885707,33112064
1701885708,33112064
1701885709,33112064
1701885710,33112064
1701885711,33112064
1701885712,33112064
1701885713,33112064
1701885714,33112064
1701885715,33112064
1701885716,33112064
1701885717,33112064
1701885718,33112064
1701885719,33112064
1701885720,33112064
1701885721,33112064
1701885722,33112064
1701885723,33112064
1701885724,33112064
1701885725,33112064
1701885726,33112064
1701885727,33112064
1701885728,33112064
1701885729,33112064
1701885730,33112064
1701885731,33112064
1701885732,33112064
1701885733,33112064
1701885734,33112064
1701885735,33112064
1701885736,33112064
1701885737,33112064
1701885738,33112064
1701885739,33112064
1701885740,33112064
1701885741,33112064
1701885742,33112064
1701885743,33112064
1701885744,33112064
1701885745,33112064
1701885746,33112064
1701885747,33116160
1701885748,33116160
1701885749,33116160
1701885750,33116160
1701885751,33116160
1701885752,33116160
1701885753,33116160
1701885754,33116160
1701885755,33116160
1701885756,33116160
1701885757,33116160
1701885758,33116160
1701885759,33116160
1701885760,33116160
1701885761,33116160
1701885762,33116160
1701885763,33116160
1701885764,33116160
1701885765,33112064
1701885766,33112064
1701885767,33112064
1701885768,33112064
1701885769,33112064
1701885770,33112064
1701885771,33112064
1701885772,33112064
1701885773,33112064
1701885774,33112064
1701885775,33112064
1701885776,33112064
1701885777,33112064
1701885778,33112064
1701885779,33112064
1701885780,33112064
1701885781,33112064
1701885782,33112064
1701885783,33112064
1701885784,33112064
1701885785,33112064
1701885786,33112064
1701885787,33112064
1701885788,33112064
1701885789,33112064
1701885790,33112064
1701885791,33112064
1701885792,33112064
1701885793,33112064
1701885794,33112064
1701885795,33112064
1701885796,33112064
1701885797,33112064
1701885798,33112064
1701885799,33112064
1701885800,33112064
1701885801,33112064
1701885802,33112064
1701885803,33112064
1701885804,33112064
1701885805,33112064
1701885806,33112064
1701885807,33112064
1701885808,33112064
1701885809,33112064
1701885810,33112064
1701885811,33112064
1701885812,33112064
1701885813,33112064
1701885814,33112064
1701885815,33112064
1701885816,33112064
1701885817,33112064
1701885818,33112064
1701885819,33112064
1701885820,33112064
1701885821,33112064
1701885822,33112064
1701885823,33112064
1701885824,33112064
1701885825,33112064
1701885826,33112064
1701885827,33112064
1701885828,33112064
1701885829,33112064
1701885830,33112064
1701885831,33112064
1701885832,33112064
1701885833,33112064
1701885834,33112064
1701885835,33112064
1701885836,33112064
1701885837,33112064
1701885838,33112064
1701885839,33112064
1701885840,33112064
1701885841,33112064
1701885842,33112064
1701885843,33112064
1701885844,33112064
1701885845,33112064
1701885846,33112064
1701885847,33112064
1701885848,33112064
1701885849,33112064
1701885850,33112064
1701885851,33112064
1701885852,33112064
1701885853,33112064
1701885854,33112064
1701885855,33112064
1701885856,33112064
1701885857,33112064
1701885858,33112064
1701885859,33112064
1701885860,33112064
1701885861,33112064
1701885862,33112064
1701885863,33112064
1701885864,33112064
1701885865,33112064
1701885866,33112064
1701885867,33112064
1701885868,33112064
1701885869,33112064
1701885870,33116160
1701885871,33116160
1701885872,33116160
1701885873,33116160
1701885874,33116160
1701885875,33116160
1701885876,33116160
1701885877,33116160
1701885878,33116160
1701885879,33116160
1701885880,33116160
1701885881,33116160
1701885882,33116160
1701885883,33116160
1701885884,33116160
1701885885,33275904
1701885886,33275904
1701885887,33275904
1701885888,33275904
1701885889,33275904
1701885890,33275904
1701885891,33275904
1701885892,33275904
1701885893,33275904
1701885894,33275904
1701885895,33275904
1701885896,33275904
1701885897,33275904
1701885898,33275904
1701885899,33275904
1701885900,33275904
1701885901,33161216
1701885902,33161216
1701885903,33161216
1701885904,33161216
1701885905,33161216
1701885906,33161216
1701885907,33161216
1701885908,33161216
1701885909,33161216
1701885910,33161216
1701885911,33206272
1701885912,33206272
1701885913,33206272
1701885914,33206272
1701885915,33206272
1701885916,33206272
1701885917,33206272
1701885918,33206272
1701885919,33206272
1701885920,33206272
1701885921,33206272
1701885922,33206272
1701885923,33206272
1701885924,33206272
1701885925,33206272
1701885926,33206272
1701885927,33206272
1701885928,33222656
1701885929,33222656
1701885930,33222656
1701885931,33222656
1701885932,33222656
1701885933,33222656
1701885934,33222656
1701885935,33222656
1701885936,33222656
1701885937,33222656
1701885938,33222656
1701885939,33222656
1701885940,33222656
1701885941,33222656
1701885942,33423360
1701885943,33423360
1701885944,33423360
1701885945,33423360
1701885946,33423360
1701885947,33423360
1701885948,33423360
1701885949,33423360
1701885950,33423360
1701885951,33423360
1701885952,33398784
1701885953,33398784
1701885954,33398784
1701885955,33398784
1701885956,33398784
1701885957,33398784
1701885958,33398784
1701885959,33398784
1701885960,33398784
1701885961,33398784
1701885962,33398784
1701885963,33398784
1701885964,33349632
1701885965,33349632
1701885966,33349632
1701885967,33349632
1701885968,33349632
1701885969,33349632
1701885970,33349632
1701885971,33349632
1701885972,33349632
1701885973,33349632
1701885974,33349632
1701885975,33349632
1701885976,33349632
1701885977,33349632
1701885978,33349632
1701885979,33349632
1701885980,33517568
1701885981,33517568
1701885982,33517568
1701885983,33517568
1701885984,33517568
1701885985,33517568
1701885986,33517568
1701885987,33517568
1701885988,33517568
1701885989,33517568
1701885990,33517568
1701885991,33517568
1701885992,33517568
1701885993,33517568
1701885994,33517568
1701885995,33517568
1701885996,33517568
1701885997,33517568
1701885998,33517568
1701885999,33517568
1701886000,33452032
1701886001,33452032
1701886002,33452032
1701886003,33452032
1701886004,33452032
1701886005,33452032
1701886006,33452032
1701886007,33452032
1701886008,33452032
1701886009,33452032
1701886010,33452032
1701886011,33452032
1701886012,33452032
1701886013,33452032
1701886014,33452032
1701886015,33452032
1701886016,33476608
1701886017,33476608
1701886018,33476608
1701886019,33476608
1701886020,33476608
1701886021,33476608
1701886022,33476608
1701886023,33476608
1701886024,33476608
1701886025,33476608
1701886026,33476608
1701886027,33476608
1701886028,33595392
1701886029,33595392
1701886030,33595392
1701886031,33595392
1701886032,33595392
1701886033,33595392
1701886034,33595392
1701886035,33595392
1701886036,33595392
1701886037,33595392
1701886038,33595392
1701886039,33599488
1701886040,33599488
1701886041,33599488
1701886042,33599488
1701886043,33599488
1701886044,33599488
1701886045,33599488
1701886046,33599488
1701886047,33599488
1701886048,33599488
1701886049,33599488
1701886050,33599488
1701886051,33599488
1701886052,33599488
1701886053,33599488
1701886054,33599488
1701886055,33599488
1701886056,33599488
1701886057,33673216
1701886058,33673216
1701886059,33673216
1701886060,33673216
1701886061,33673216
1701886062,33673216
1701886063,33673216
1701886064,33673216
1701886065,33673216
1701886066,33673216
1701886067,33673216
1701886068,33673216
1701886069,33673216
1701886070,33673216
1701886071,33673216
1701886072,33755136
1701886073,33755136
1701886074,33755136
1701886075,33755136
1701886076,33755136
1701886077,33755136
1701886078,33755136
1701886079,33755136
1701886080,33755136
1701886081,33755136
1701886082,33755136
1701886083,33755136
1701886084,33755136
1701886085,33755136
1701886086,33755136
1701886087,33755136
1701886088,33755136
1701886089,33615872
1701886090,33615872
1701886091,33615872
1701886092,33615872
1701886093,33615872
1701886094,33615872
1701886095,33615872
1701886096,33615872
1701886097,33615872
1701886098,33615872
1701886099,33615872
1701886100,33615872
1701886101,33615872
1701886102,33615872
1701886103,33615872
1701886104,33832960
1701886105,33832960
1701886106,33832960
1701886107,33832960
1701886108,33832960
1701886109,33832960
1701886110,33832960
1701886111,33832960
1701886112,33832960
1701886113,33832960
1701886114,33832960
1701886115,33832960
1701886116,33832960
1701886117,33832960
1701886118,33832960
1701886119,33832960
1701886120,33832960
1701886121,33845248
1701886122,33845248
1701886123,33845248
1701886124,33845248
1701886125,33845248
1701886126,33845248
1701886127,33845248
1701886128,33845248
1701886129,33845248
1701886130,33845248
1701886131,33845248
1701886132,33845248
1701886133,33845248
1701886134,33845248
1701886135,33845248
1701886136,33845248
1701886137,33845248
1701886138,33845248
1701886139,33849344
1701886140,33849344
1701886141,33849344
1701886142,33849344
1701886143,33849344
1701886144,33849344
1701886145,33849344
1701886146,33849344
1701886147,33849344
1701886148,33849344
1701886149,33849344
1701886150,33849344
1701886151,33955840
1701886152,33955840
1701886153,33955840
1701886154,33955840
1701886155,33955840
1701886156,33955840
1701886157,33955840
1701886158,33955840
1701886159,33955840
1701886160,33955840
1701886161,33955840
1701886162,33955840
1701886163,33955840
